metabolite_solar,mz_solar,rt_solar,cpd,aa_cho_lipid,pathways_solar,main_sp_pthw_solar,main_sp_pthw_categorized_solar,exposure,p_value_solar,t_score_solar,beta_solar,conf_low_solar,conf_high_solar,mode_solar,super_pathway_solar,q_value_solar,cpdnum_solar,cpd_sig_solar,exposure2,metabolite_chs,mz_chs,rt_chs,pathways_chs,main_sp_pthw_chs,main_sp_pthw_categorized_chs,p_value_chs,t_score_chs,beta_chs,conf_low_chs,conf_high_chs,mode_chs,super_pathway_chs,q_value_chs,cpdnum_chs,cpd_sig_chs,sig
97.1012380623126_21.6933199549134,97.1012380623126,21.6933199549134,CE2061,Lipid metab.,Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.525765837455466,0.63526144190821,0.0368669949034527,-0.07736165588889,0.151095645695795,positive,Lipid metabolism,1,515,,HCB,97.1011771373107_33.62598969,97.1011771373107,33.62598969,Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.875008388226348,0.157615206163525,0.0219890141321535,-0.254056821412569,0.298034849676876,positive,Lipid metabolism,1,364,,Not-sig
241.216205092977_153.795224281345,241.216205092977,153.795224281345,C04717; C14827; ptdca,Lipid metab.,Linoleate metabolism; Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.528168722061816,0.631575575517872,0.0379531434082951,-0.080327105356223,0.156233392172813,positive,Lipid metabolism,1,516,,HCB,241.216107728332_36.14309162,241.216107728332,36.14309162,Linoleate metabolism; Fatty acid activation,Lipid metabolism,Lipid metabolism,0.798200582508712,0.25620924666301,0.0376342710311049,-0.253010332994789,0.328278875056999,positive,Lipid metabolism,1,350,,Not-sig
205.195088587649_206.04482716362,205.195088587649,206.04482716362,C16300,Lipid metab.,Omega-3 fatty acid metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.554974054310552,0.591019630412214,0.0369367542845967,-0.0860750046958312,0.159948513265025,positive,Lipid metabolism,1,517,,HCB,205.195111602665_36.47044794,205.195111602665,36.47044794,Omega-3 fatty acid metabolism,Lipid metabolism,Lipid metabolism,0.293599117874331,1.0545906884316,0.148605475086455,-0.130214852937842,0.427425803110753,positive,Lipid metabolism,1,266,,Not-sig
133.101209999685_179.362496061396,133.101209999685,179.362496061396,CE2061,Lipid metab.,Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.561548326281397,-0.581222416823005,-0.0359012699977324,-0.157479904176155,0.0856773641806904,positive,Lipid metabolism,1,518,,HCB,151.111796300174_285.637392,151.111796300174,285.637392,Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.200807601487434,-1.28587620389749,-0.190240605960163,-0.482977605313537,0.10249639339321,positive,Lipid metabolism,1,254,,Not-sig
133.101209999685_179.362496061396,133.101209999685,179.362496061396,CE2061,Lipid metab.,Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.561548326281397,-0.581222416823005,-0.0359012699977324,-0.157479904176155,0.0856773641806904,positive,Lipid metabolism,1,518,,HCB,151.111771100167_37.27831764,151.111771100167,37.27831764,Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.266569248569243,1.11586769929618,0.163156845469802,-0.126154955818304,0.452468646757908,positive,Lipid metabolism,1,262,,Not-sig
133.101209999685_179.362496061396,133.101209999685,179.362496061396,CE2061,Lipid metab.,Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.561548326281397,-0.581222416823005,-0.0359012699977324,-0.157479904176155,0.0856773641806904,positive,Lipid metabolism,1,518,,HCB,133.101191637312_36.6222821,133.101191637312,36.6222821,Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.798325187169373,0.256047514907643,0.0375248570510379,-0.252457808150778,0.327507522252854,positive,Lipid metabolism,1,351,,Not-sig
133.101209999685_179.362496061396,133.101209999685,179.362496061396,CE2061,Lipid metab.,Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.561548326281397,-0.581222416823005,-0.0359012699977324,-0.157479904176155,0.0856773641806904,positive,Lipid metabolism,1,518,,HCB,97.1011771373107_33.62598969,97.1011771373107,33.62598969,Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.875008388226348,0.157615206163525,0.0219890141321535,-0.254056821412569,0.298034849676876,positive,Lipid metabolism,1,364,,Not-sig
311.221576636865_21.0957789841795,311.221576636865,21.0957789841795,C04785; C16321; CE5528; CE6415; CE6502,Lipid metab.,Linoleate metabolism; Omega-3 fatty acid metabolism; Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.581250304943138,-0.552188723417589,-0.0344255120011108,-0.157136281356786,0.0882852573545646,positive,Lipid metabolism,1,519,,HCB,311.22149042978_36.42776877,311.22149042978,36.42776877,Linoleate metabolism; Omega-3 fatty acid metabolism; Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.932579726564417,0.0847661702045202,0.0123476584979304,-0.275879966681535,0.300575283677396,positive,Lipid metabolism,1,368,,Not-sig
218.138581685456_31.1986855666422,218.138581685456,31.1986855666422,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.593545566319397,0.534305071762571,0.0332120498104796,-0.0891357568819424,0.155559856502902,positive,Lipid metabolism,1,520,,HCB,182.117601971739_38.33572258,182.117601971739,38.33572258,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.190903416511713,1.31487314641865,0.183297260898698,-0.0925353910823884,0.459129912879785,positive,Lipid metabolism,1,252,,Not-sig
218.138581685456_31.1986855666422,218.138581685456,31.1986855666422,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.593545566319397,0.534305071762571,0.0332120498104796,-0.0891357568819424,0.155559856502902,positive,Lipid metabolism,1,520,,HCB,201.1131395523_121.047776428652,201.1131395523,121.047776428652,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.395825782917728,0.85196307430024,0.126631103756142,-0.167467644468205,0.42072985198049,negative,Lipid metabolism,1,279,,Not-sig
218.138581685456_31.1986855666422,218.138581685456,31.1986855666422,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.593545566319397,0.534305071762571,0.0332120498104796,-0.0891357568819424,0.155559856502902,positive,Lipid metabolism,1,520,,HCB,218.138682297428_63.70540979,218.138682297428,63.70540979,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.61828662516483,-0.499497243575414,-0.0724672260481534,-0.359533450325406,0.214598998229099,positive,Lipid metabolism,1,316,,Not-sig
218.138581685456_31.1986855666422,218.138581685456,31.1986855666422,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.593545566319397,0.534305071762571,0.0332120498104796,-0.0891357568819424,0.155559856502902,positive,Lipid metabolism,1,520,,HCB,174.14878722016_40.70050808,174.14878722016,40.70050808,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.952156993474742,-0.0601160154789689,-0.0081714667860034,-0.277128798722604,0.260785865150598,positive,Lipid metabolism,1,370,,Not-sig
218.138581685456_31.1986855666422,218.138581685456,31.1986855666422,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.593545566319397,0.534305071762571,0.0332120498104796,-0.0891357568819424,0.155559856502902,positive,Lipid metabolism,1,520,,HCB,201.113152703183_15.3189704608824,201.113152703183,15.318970460882401,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.978106861618726,0.027496114764061,0.00412807739502075,-0.292935943376313,0.301192098166355,negative,Lipid metabolism,1,378,,Not-sig
243.159102713251_179.033227832535,243.159102713251,179.033227832535,C02592,Lipid metab.,Bile acid biosynthesis,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.605534021885773,-0.51703114487702,-0.0324542771652734,-0.156004928767537,0.09109637443699,positive,Lipid metabolism,1,521,,HCB,243.159123952946_37.04078279,243.159123952946,37.04078279,Bile acid biosynthesis,Lipid metabolism,Lipid metabolism,0.527606773152649,0.633393569776766,0.093746233723651,-0.199109502112832,0.386601969560134,positive,Lipid metabolism,1,297,,Not-sig
496.339571656927_23.4140820290156,496.339571656927,23.4140820290156,clpndcrn; dcsptn1crn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.639115677715618,0.469436038797464,0.0290895001564311,-0.0928795482851599,0.151058548598022,positive,Lipid metabolism,1,522,,HCB,496.338975011487_63.3651141,496.338975011487,63.3651141,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.212250112855058,1.25366118186976,0.176847142691759,-0.102273158057607,0.455967443441126,positive,Lipid metabolism,1,257,,Not-sig
183.077498691939_51.381431679451,183.077498691939,51.381431679451,C06423,Lipid metab.,Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.642157352008346,-0.465178878750973,-0.0285538304290397,-0.149372539988166,0.0922648791300863,positive,Lipid metabolism,1,523,,HCB,163.132875945865_38.27111684,163.132875945865,38.27111684,Fatty acid activation,Lipid metabolism,Lipid metabolism,0.331957518801745,0.973870838872578,0.130220555211671,-0.134356230910521,0.394797341333863,positive,Lipid metabolism,1,276,,Not-sig
183.077498691939_51.381431679451,183.077498691939,51.381431679451,C06423,Lipid metab.,Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.642157352008346,-0.465178878750973,-0.0285538304290397,-0.149372539988166,0.0922648791300863,positive,Lipid metabolism,1,523,,HCB,183.078317231132_72.82285434,183.078317231132,72.82285434,Fatty acid activation,Lipid metabolism,Lipid metabolism,0.498487740803727,0.678803696967108,0.0969555438208821,-0.185663877884844,0.379574965526608,positive,Lipid metabolism,1,293,,Not-sig
174.1487258226_25.4917546113992,174.1487258226,25.4917546113992,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.66363666953333,0.435350119670084,0.0249981045637623,-0.088022653634305,0.13801886276183,positive,Lipid metabolism,1,524,,HCB,182.117601971739_38.33572258,182.117601971739,38.33572258,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.190903416511713,1.31487314641865,0.183297260898698,-0.0925353910823884,0.459129912879785,positive,Lipid metabolism,1,252,,Not-sig
174.1487258226_25.4917546113992,174.1487258226,25.4917546113992,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.66363666953333,0.435350119670084,0.0249981045637623,-0.088022653634305,0.13801886276183,positive,Lipid metabolism,1,524,,HCB,201.1131395523_121.047776428652,201.1131395523,121.047776428652,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.395825782917728,0.85196307430024,0.126631103756142,-0.167467644468205,0.42072985198049,negative,Lipid metabolism,1,279,,Not-sig
174.1487258226_25.4917546113992,174.1487258226,25.4917546113992,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.66363666953333,0.435350119670084,0.0249981045637623,-0.088022653634305,0.13801886276183,positive,Lipid metabolism,1,524,,HCB,218.138682297428_63.70540979,218.138682297428,63.70540979,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.61828662516483,-0.499497243575414,-0.0724672260481534,-0.359533450325406,0.214598998229099,positive,Lipid metabolism,1,316,,Not-sig
174.1487258226_25.4917546113992,174.1487258226,25.4917546113992,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.66363666953333,0.435350119670084,0.0249981045637623,-0.088022653634305,0.13801886276183,positive,Lipid metabolism,1,524,,HCB,174.14878722016_40.70050808,174.14878722016,40.70050808,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.952156993474742,-0.0601160154789689,-0.0081714667860034,-0.277128798722604,0.260785865150598,positive,Lipid metabolism,1,370,,Not-sig
174.1487258226_25.4917546113992,174.1487258226,25.4917546113992,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.66363666953333,0.435350119670084,0.0249981045637623,-0.088022653634305,0.13801886276183,positive,Lipid metabolism,1,524,,HCB,201.113152703183_15.3189704608824,201.113152703183,15.318970460882401,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.978106861618726,0.027496114764061,0.00412807739502075,-0.292935943376313,0.301192098166355,negative,Lipid metabolism,1,378,,Not-sig
172.133139665187_33.1582463586862,172.133139665187,33.1582463586862,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.675293341041669,0.419325093408201,0.0255109393571215,-0.0942362702921579,0.145258149006401,positive,Lipid metabolism,1,526,,HCB,182.117601971739_38.33572258,182.117601971739,38.33572258,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.190903416511713,1.31487314641865,0.183297260898698,-0.0925353910823884,0.459129912879785,positive,Lipid metabolism,1,252,,Not-sig
172.133139665187_33.1582463586862,172.133139665187,33.1582463586862,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.675293341041669,0.419325093408201,0.0255109393571215,-0.0942362702921579,0.145258149006401,positive,Lipid metabolism,1,526,,HCB,201.1131395523_121.047776428652,201.1131395523,121.047776428652,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.395825782917728,0.85196307430024,0.126631103756142,-0.167467644468205,0.42072985198049,negative,Lipid metabolism,1,279,,Not-sig
172.133139665187_33.1582463586862,172.133139665187,33.1582463586862,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.675293341041669,0.419325093408201,0.0255109393571215,-0.0942362702921579,0.145258149006401,positive,Lipid metabolism,1,526,,HCB,218.138682297428_63.70540979,218.138682297428,63.70540979,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.61828662516483,-0.499497243575414,-0.0724672260481534,-0.359533450325406,0.214598998229099,positive,Lipid metabolism,1,316,,Not-sig
172.133139665187_33.1582463586862,172.133139665187,33.1582463586862,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.675293341041669,0.419325093408201,0.0255109393571215,-0.0942362702921579,0.145258149006401,positive,Lipid metabolism,1,526,,HCB,174.14878722016_40.70050808,174.14878722016,40.70050808,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.952156993474742,-0.0601160154789689,-0.0081714667860034,-0.277128798722604,0.260785865150598,positive,Lipid metabolism,1,370,,Not-sig
172.133139665187_33.1582463586862,172.133139665187,33.1582463586862,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.675293341041669,0.419325093408201,0.0255109393571215,-0.0942362702921579,0.145258149006401,positive,Lipid metabolism,1,526,,HCB,201.113152703183_15.3189704608824,201.113152703183,15.318970460882401,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.978106861618726,0.027496114764061,0.00412807739502075,-0.292935943376313,0.301192098166355,negative,Lipid metabolism,1,378,,Not-sig
363.216176389089_25.0136323626279,363.216176389089,25.0136323626279,C00735; C01124; C05469; C05473; C05490; CE1349,Lipid metab.,C21-steroid hormone biosynthesis and metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.675875915037043,0.418527059533618,0.0257715561809473,-0.0954296399009047,0.146972752262799,positive,Lipid metabolism,1,527,,HCB,363.21609856832_39.41458386,363.21609856832,39.41458386,C21-steroid hormone biosynthesis and metabolism,Lipid metabolism,Lipid metabolism,0.495225346220465,-0.683978201901562,-0.101077506002991,-0.393483191076576,0.191328179070594,positive,Lipid metabolism,1,291,,Not-sig
111.080544364957_182.467493596982,111.080544364957,182.467493596982,17ahprgstrn; C01176; C03205; C03748; C05498; CE1353; CE5888,Lipid metab.,C21-steroid hormone biosynthesis and metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.68618765646907,-0.404445208139087,-0.0251733410367318,-0.147683180138377,0.0973364980649132,positive,Lipid metabolism,1,528,,HCB,111.080427991707_37.80061149,111.080427991707,37.80061149,C21-steroid hormone biosynthesis and metabolism,Lipid metabolism,Lipid metabolism,0.981520485623735,-0.023208015435171,-0.0033665880635697,-0.290395424432845,0.283662248305706,positive,Lipid metabolism,1,379,,Not-sig
282.250772084894_21.5352131182931,282.250772084894,21.5352131182931,C01595,Lipid metab.,Linoleate metabolism; Glycerophospholipid metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.737721802130691,0.335197543306408,0.021120921976761,-0.102901968708292,0.145143812661814,positive,Lipid metabolism,1,531,,HCB,299.25902788463_197.592209217612,299.25902788463,197.592209217612,Fatty acid activation; De novo fatty acid biosynthesis; Linoleate metabolism; Fatty Acid Metabolism; Glycerophospholipid metabolism,Lipid metabolism; NA,Lipid metabolism; NA,0.456979027546257,0.746093428032746,0.10790133332083,-0.178257497301105,0.394060163942766,negative,Multiple/other,1,135,,Not-sig
282.250772084894_21.5352131182931,282.250772084894,21.5352131182931,C01595,Lipid metab.,Linoleate metabolism; Glycerophospholipid metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.737721802130691,0.335197543306408,0.021120921976761,-0.102901968708292,0.145143812661814,positive,Lipid metabolism,1,531,,HCB,299.259018443315_104.286006866274,299.25901844331497,104.286006866274,Fatty acid activation; De novo fatty acid biosynthesis; Linoleate metabolism; Fatty Acid Metabolism; Glycerophospholipid metabolism,Lipid metabolism; NA,Lipid metabolism; NA,0.933103318828842,0.0841062953357958,0.012447882558335,-0.280398952057854,0.305294717174524,negative,Multiple/other,1,225,,Not-sig
282.250772084894_21.5352131182931,282.250772084894,21.5352131182931,C01595,Lipid metab.,Linoleate metabolism; Glycerophospholipid metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.737721802130691,0.335197543306408,0.021120921976761,-0.102901968708292,0.145143812661814,positive,Lipid metabolism,1,531,,HCB,282.250722207674_34.69645531,282.250722207674,34.69645531,Linoleate metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation; Glycerophospholipid metabolism,Lipid metabolism,Lipid metabolism,0.483470970254525,-0.702776906856105,-0.103763846734813,-0.395911321699088,0.188383628229461,positive,Lipid metabolism,1,288,,Not-sig
282.250772084894_21.5352131182931,282.250772084894,21.5352131182931,C01595,Lipid metab.,Linoleate metabolism; Glycerophospholipid metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.737721802130691,0.335197543306408,0.021120921976761,-0.102901968708292,0.145143812661814,positive,Lipid metabolism,1,531,,HCB,299.257934899621_34.82458527,299.257934899621,34.82458527,Linoleate metabolism; Fatty Acid Metabolism; De novo fatty acid biosynthesis; Fatty acid activation; Glycerophospholipid metabolism,Lipid metabolism,Lipid metabolism,0.985399882055112,0.0183353434283482,0.00271270608301482,-0.290030785284615,0.295456197450645,positive,Lipid metabolism,1,380,,Not-sig
372.18944900131_97.9599997567946,372.18944900131,97.9599997567946,CE2053; CE5138; CE5661; CE7088; CE7112; CE7113; CE7114; CE7115,Lipid metab.,Arachidonic acid metabolism; Leukotriene metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.739364800847968,0.333017844046842,0.0209251026827543,-0.102752169307379,0.144602374672888,positive,Lipid metabolism,1,532,,HCB,372.189714591196_127.3592299,372.189714591196,127.3592299,Arachidonic acid metabolism; Putative anti-Inflammatory metabolites formation from EPA; Leukotriene metabolism,Lipid metabolism,Lipid metabolism,0.616518441050171,-0.502016420840601,-0.0704667935343571,-0.348207888167284,0.20727430109857,positive,Lipid metabolism,1,315,,Not-sig
263.200688784549_185.094750272329,263.200688784549,185.094750272329,C05953; C05954; C05955; C05957; CE5535; CE5537; CE5925; CE5928,Lipid metab.,Prostaglandin formation from arachidonate,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.750441925167531,0.318363038433167,0.0193087691286755,-0.100068531169989,0.13868606942734,positive,Lipid metabolism,1,533,,HCB,263.200557364131_36.0586273,263.200557364131,36.0586273,Prostaglandin formation from arachidonate,Lipid metabolism,Lipid metabolism,0.830535220473551,-0.214452828082808,-0.0317712554674698,-0.324911978386539,0.261369467451599,positive,Lipid metabolism,1,358,,Not-sig
172.13323069513_206.906745418913,172.13323069513,206.906745418913,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.752223927312079,0.316011959877217,0.0198619623627672,-0.103849072402279,0.143572997127813,positive,Lipid metabolism,1,534,,HCB,182.117601971739_38.33572258,182.117601971739,38.33572258,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.190903416511713,1.31487314641865,0.183297260898698,-0.0925353910823884,0.459129912879785,positive,Lipid metabolism,1,252,,Not-sig
172.13323069513_206.906745418913,172.13323069513,206.906745418913,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.752223927312079,0.316011959877217,0.0198619623627672,-0.103849072402279,0.143572997127813,positive,Lipid metabolism,1,534,,HCB,201.1131395523_121.047776428652,201.1131395523,121.047776428652,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.395825782917728,0.85196307430024,0.126631103756142,-0.167467644468205,0.42072985198049,negative,Lipid metabolism,1,279,,Not-sig
172.13323069513_206.906745418913,172.13323069513,206.906745418913,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.752223927312079,0.316011959877217,0.0198619623627672,-0.103849072402279,0.143572997127813,positive,Lipid metabolism,1,534,,HCB,218.138682297428_63.70540979,218.138682297428,63.70540979,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.61828662516483,-0.499497243575414,-0.0724672260481534,-0.359533450325406,0.214598998229099,positive,Lipid metabolism,1,316,,Not-sig
172.13323069513_206.906745418913,172.13323069513,206.906745418913,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.752223927312079,0.316011959877217,0.0198619623627672,-0.103849072402279,0.143572997127813,positive,Lipid metabolism,1,534,,HCB,174.14878722016_40.70050808,174.14878722016,40.70050808,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.952156993474742,-0.0601160154789689,-0.0081714667860034,-0.277128798722604,0.260785865150598,positive,Lipid metabolism,1,370,,Not-sig
172.13323069513_206.906745418913,172.13323069513,206.906745418913,pcrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.752223927312079,0.316011959877217,0.0198619623627672,-0.103849072402279,0.143572997127813,positive,Lipid metabolism,1,534,,HCB,201.113152703183_15.3189704608824,201.113152703183,15.318970460882401,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.978106861618726,0.027496114764061,0.00412807739502075,-0.292935943376313,0.301192098166355,negative,Lipid metabolism,1,378,,Not-sig
369.300119148011_272.71260787541,369.300119148011,272.71260787541,ptdcacrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.756762656772419,-0.310031675330333,-0.0194828370485622,-0.143173220345172,0.104207546248047,positive,Lipid metabolism,1,535,,HCB,368.316817215542_192.673024149817,368.316817215542,192.673024149817,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.158773656075082,1.41747526510063,0.192000294251741,-0.076015236424368,0.46001582492785,negative,Lipid metabolism,1,248,,Not-sig
369.300119148011_272.71260787541,369.300119148011,272.71260787541,ptdcacrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.756762656772419,-0.310031675330333,-0.0194828370485622,-0.143173220345172,0.104207546248047,positive,Lipid metabolism,1,535,,HCB,386.326260708062_35.8300707,386.326260708062,35.8300707,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.599694628238046,0.526149738277229,0.0696882654953091,-0.192385683192417,0.331762214183035,positive,Lipid metabolism,1,308,,Not-sig
413.266282768259_36.6796175673374,413.266282768259,36.6796175673374,C15646,Lipid metab.,Glycerophospholipid metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.765281245720529,0.298837253513769,0.0182323678791861,-0.101855225959151,0.138319961717523,positive,Lipid metabolism,1,536,,HCB,413.266034581799_88.66799579,413.266034581799,88.66799579,Glycerophospholipid metabolism,Lipid metabolism,Lipid metabolism,0.0187839964500052,2.380087846111,0.319746441579254,0.0539272768261495,0.585565606332359,positive,Lipid metabolism,1,234,,Sig. CHS only
386.326257272063_21.5392860291662,386.326257272063,21.5392860291662,ptdcacrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.776146099006334,-0.284613681041649,-0.017295762170007,-0.13690748251645,0.102315958176436,positive,Lipid metabolism,1,540,,HCB,368.316817215542_192.673024149817,368.316817215542,192.673024149817,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.158773656075082,1.41747526510063,0.192000294251741,-0.076015236424368,0.46001582492785,negative,Lipid metabolism,1,248,,Not-sig
386.326257272063_21.5392860291662,386.326257272063,21.5392860291662,ptdcacrn,Lipid metab.,Carnitine shuttle,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.776146099006334,-0.284613681041649,-0.017295762170007,-0.13690748251645,0.102315958176436,positive,Lipid metabolism,1,540,,HCB,386.326260708062_35.8300707,386.326260708062,35.8300707,Carnitine shuttle,Lipid metabolism,Lipid metabolism,0.599694628238046,0.526149738277229,0.0696882654953091,-0.192385683192417,0.331762214183035,positive,Lipid metabolism,1,308,,Not-sig
223.205721768016_189.349688827364,223.205721768016,189.349688827364,C14765; CE5526; CE5527,Lipid metab.,Linoleate metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.777968454101,0.28223369496739,0.0173331341850763,-0.103547865203261,0.138214133573413,positive,Lipid metabolism,1,541,,HCB,223.205603965497_19.83989438,223.205603965497,19.83989438,Linoleate metabolism,Lipid metabolism,Lipid metabolism,0.87255165355655,-0.160739925338329,-0.023374801213681,-0.311113131842578,0.264363529415216,positive,Lipid metabolism,1,363,,Not-sig
309.206031875702_17.191204761387,309.206031875702,17.191204761387,CE5968,Lipid metab.,Leukotriene metabolism,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.798319040804693,0.255761257310927,0.0161223861744085,-0.107952637146836,0.140197409495653,positive,Lipid metabolism,1,542,,HCB,309.205955385585_162.9839106,309.205955385585,162.9839106,Leukotriene metabolism,Lipid metabolism,Lipid metabolism,0.778119889998067,-0.282364772581382,-0.040225834485401,-0.322108327754719,0.241656658783917,positive,Lipid metabolism,1,347,,Not-sig
279.195632584238_198.256284410132,279.195632584238,198.256284410132,CE1243,Lipid metab.,Prostaglandin formation from arachidonate,Lipid metabolism,Lipid metabolism,hexachlorobenzene_impute,0.824048403163264,0.222545113349732,0.0140610730470328,-0.110301645250319,0.138423791344385,positive,Lipid metabolism,1,544,,HCB,279.195246382696_36.24473306,279.195246382696,36.24473306,Prostaglandin formation from arachidonate,Lipid metabolism,Lipid metabolism,0.768118895519849,0.29546308709807,0.0436199233348337,-0.248495994164357,0.335735840834025,positive,Lipid metabolism,1,345,,Not-sig
